License_Plate;In_Use;Capacity
BI38887HBIH7;1;17434531
TK5124GT94LE;1;7105218
GD7144MLUXM4;0;16493164
PO8755ES603B;1;12842585
PO4320BR7FFV;1;9223884
WA64554N3PK4;1;7119448
BI0477R9MK2J;0;12054044
CZ3328YFNBXL;1;12551000
KR6687BVT00O;1;16056718
PO5225551UVX;1;5561780
BI5197MV3UX3;1;16464997
CZ9466P77RKT;1;8916826
GD7919SSRDEG;1;17002075
TK3208GS6OKR;1;16240903
WA6680BYIVDG;1;17478507
CZ63430JT77T;1;19751509
PO6992LWB3XK;1;9905759
WA49182PA6C5;1;15550697
BI6995OM5MZW;1;14583253
LU8077GUC8ME;1;19948435
GD4044JG3Y86;1;6156527
WA288122TNDB;1;13239571
TK4509UPNRGX;1;13698420
PO3639ELCD0C;1;19542769
WA1618H00JLB;1;7351766
LU77362X2O08;1;13237353
TK9157THBIJ6;1;14941472
CZ8983V3DW8D;1;19465072
PO91372EB4Y5;1;19547229
PO8227QBMJX5;1;8678314
GD4267JN7S6L;1;13461396
KR6969SEOFZH;1;14361044
WA32858O3TPA;1;15933504
LU62878SV73V;0;19543294
WA1607CYLEAV;1;8703602
GD85706U4BPX;1;16812429
WA6965RUP0IN;1;9816231
LU5513USUUIJ;1;8809005
LU4374WJJDPT;1;9618862
CZ6182RAFCPM;1;18001037
TK5888PE7AX3;1;18682201
TK29039X8ONE;1;17173161
PO1517K1RV9O;1;6492090
WA6527E8P4OA;1;14231690
WA8964VOSXM3;1;18103246
TK6601RF7A8E;1;6661816
WA6785CI4AKU;1;19488102
CZ7705JL6WMT;1;7635765
KR6233L5VAB0;1;12244545
BI9532NBIRSV;1;5668929
KR8390BGTH5K;1;18586830
KR21342SWSKU;1;17868515
PO5004W57NJC;1;13413075
PO6018X6F8OW;1;14612714
TK0386V3OT3C;1;18718010
BI4723ULAOF5;0;11648659
TK0204ZFZA38;1;9788946
BI3240CWZSF4;1;16534605
KR8742DUCXA2;1;6913578
BI9734RLX3EG;1;5148150
GD7871PMGKNC;1;11174249
WA7092IZY9A3;0;12863686
KR6016CWH010;1;13448689
TK45871QMO8S;1;5690355
GD49435AWK4G;1;15147655
TK3940GLI41V;0;15768638
BI6349VHJ7LA;1;6377070
CZ31556UVU8I;1;9757930
LU8874FC7U3O;1;9016765
PO4886UHNDDA;1;9290394
TK6067OPDJE0;1;12762984
BI9738606YWN;1;5520632
CZ4605SJX7F3;1;11419422
BI087511QDGU;1;10427206
LU3031NGH11B;1;18467336
KR5045B2HQT9;0;18637227
GD6395R47NMP;1;7638160
BI5614816GQF;1;6167895
GD45087371XD;1;8251237
PO7237PH9ICW;1;12765887
BI8808K3POIU;1;14438305
GD54339CGBBA;1;14808188
LU8984TWOKBK;1;19230858
CZ8695SUGS4U;1;8019305
KR9439YRMVHY;1;17906715
WA22704XGUST;1;16067253
TK4898L5Y1RJ;1;10609235
PO67963UQM6X;1;9601778
LU97090911F2;1;16952096
BI0575YRDZGN;1;12184100
BI5801U5L3MV;1;7403247
CZ696327LC3H;0;6200265
BI8836I7A6WC;1;15215612
PO9619TEOM2L;1;13372341
KR7204GN6XLN;1;14808513
CZ6232F0S2LA;0;19501759
LU1350LI6ZU2;1;12848902
BI2916ID70VE;0;13589880
BI8133H8C5LN;1;19695569
KR9267W5A21F;1;12039200
WA2131YDEJLC;1;9227114
CZ3835X6R2NN;1;6973823
WA4963V6GWYV;1;9708373
LU0988NC9GGR;0;12629393
PO1327AU4I92;1;5262846
LU3101W6AAUG;1;15884151
KR81681VXHGA;1;13029193
TK6040KZCDUN;1;8336938
CZ4283LO14ZW;1;12796888
CZ27218XV8NA;1;15027726
CZ0605KEADQ2;1;16823373
LU7409Z1ZXKG;1;6593969
GD78401C65OE;1;6447804
WA1261OCOTXB;1;13203798
TK6686PJH6PB;1;15318715
CZ94192HV9JO;1;17470129
WA8770QPMTRR;1;18160826
KR2501VR4JI0;1;8007347
LU4543N85MV6;1;14897473
KR2152312FVL;1;16700354
BI9750KFEK8R;1;7485567
CZ39375LYF42;0;9483375
BI73361W0SIC;0;15944786
WA3046HBEEN3;1;9109747
TK1683WBUWF5;1;13877689
CZ59694OY197;1;11677973
CZ6144Y1IGFM;1;16310230
LU2368O1IC9K;1;6050156
BI7103TU94H9;1;5264555
BI3882HT77KY;1;12368031
GD34478JOLA0;0;7363732
GD810275GJ3B;1;7652955
TK98698X601V;1;18027820
GD9885GLQ5UX;1;14498444
KR1675MITNNW;1;6570918
CZ67585X0HSJ;1;10750647
BI42837MBOXJ;0;5774269
BI9695W513WG;1;19977363
PO4416IS51V6;1;19113052
KR6835H3NT8P;0;5862769
GD6396RKTQVU;1;15564458
LU1661NJZ30U;1;12721002
PO8573SFZ76K;1;6573033
KR8442YZNYBR;1;8642671
GD2620EXA21V;1;18568158
KR7285C761J5;1;19322723
TK2246NM6JPW;1;18509260
CZ9112PAJ86D;1;8070527
WA1154Z7NAU6;1;6448869
TK1496DM0W0U;1;12717610
GD8270LW8NQA;1;17715093
WA6311F30GGR;1;8659087
CZ8255O761GY;1;6955797
KR6731ZB1YP1;1;19483665
TK3071Q6QL10;1;9502332
TK57267NZ4Z0;1;16494186
BI5139INOIHX;1;9279506
LU61104WD4JJ;0;14493898
BI3127HV5HN2;1;11687211
KR1820YJ0SX1;1;18530521
GD1549ZXYG7T;0;5140620
LU1110U2WLZ6;1;12107664
GD7131M8N627;1;18410881
TK821781RAXI;1;15037253
TK3860EO3JKF;1;12134769
PO7628VG683G;1;7613726
CZ4840NUEYTQ;0;11088067
CZ2282MD6YHY;1;5694680
GD60298J2J0S;1;15537163
TK0346BYFSL8;1;17017763
PO9832C1XYM7;1;7940475
GD1581RUQF96;1;16100295
CZ7950IO1C68;1;19285899
WA5666IIJDTZ;1;8879604
PO4687CRHWX1;0;13229107
PO6806UZUP6G;1;12147782
BI3746KJR93T;1;10459521
BI45244VBB9A;1;5340512
CZ3604MFMRCS;1;10646770
BI567142MWJE;1;5349434
TK7664BSDWZN;1;19258336
WA4303F0WRC8;1;10197916
BI2549309S1Y;1;11963992
GD5717XK8OML;1;9774539
WA9497DDKFME;1;12383377
PO7550Y4NKML;1;8267800
KR4675CQOKSF;1;19140898
TK61292W72S9;1;16747345
KR8661BDBLM6;1;11178756
KR5837PZGKG7;1;17753530
BI3302DC38FD;1;19133914
WA5149LOQMIL;1;18910080
TK2061M0EVWB;1;7399371
BI28291TIWJY;0;9885225
CZ1871E00VGF;1;15245816
TK4438PT2BZA;1;12334538
LU1269T9DT8B;1;7134583
BI48570PJSRU;1;16504556
TK56755J3FPX;0;17929132
WA3241FJLS57;1;6358831
PO37034Z906F;1;15925100
GD9564S50XDR;1;16141600
TK11126T08IY;1;10331305
LU5359TVQS68;1;12210665
CZ3631GRZHMY;1;13563363
CZ2325NDYMY0;1;12420475
PO89431XCHZC;1;18722227
CZ3908O7EFCW;1;11036898
KR2370DXBW23;1;10277997
LU71022FJRDV;1;7459819
GD2224V96TJQ;1;19901296
BI5666WYWGPD;1;15385394
GD6217N49W25;1;8686777
KR0082RZS56E;1;10623021
LU7632ZQRKCA;1;14536825
LU7320APIACG;1;6428206
KR5821MOMHNE;1;17088238
BI8098BDF52X;1;12225909
LU9495UA08RA;1;13914512
KR0780WRNN97;0;15886032
TK0127G3TOGT;1;8923208
KR7874H1A05E;1;9903472
WA86590XIS9O;1;15902856
KR6886I79ZER;1;5548645
CZ217064I80Q;1;10941982
LU71165Z8OOJ;0;7794578
GD95467PP614;1;18905773
PO41028WGSZJ;1;7389094
KR0722PRLCCA;1;6542609
PO8170Y8A4B0;1;10647471
LU9773N6P5D3;1;18599893
LU1299JIJI8F;1;16829587
GD92500OR0WN;1;6885287
KR0809CJUV2O;1;6891003
KR9977GN73R6;1;6532002
LU998298J7AZ;1;11665690
CZ4209CPZ083;1;14558448
CZ7768PU2PZR;1;16980614
LU5619GIL5S7;0;19703871
GD41784BP46E;1;7921935
LU9740AWQZW1;1;10934986
LU6219RZZDCY;0;18810067
KR29232C5ZB8;1;9663116
KR9187EW6DEZ;1;19283191
WA7304CSZXFV;1;12290888
CZ53957ZWZVG;1;7170501
KR1358DR1EI0;1;17845571
GD2426VCM0QQ;1;10224264
BI3041262CFR;1;6525989
BI3787DQNTE4;1;14095596
TK013878YX2F;1;9056098
WA9230MD7OO7;1;18644260
WA3545918BYX;1;8853184
BI52242ZY6Z9;1;14869193
BI29934PR6VX;1;13545801
PO1875BO5US7;0;18300184
TK92752IZ2SB;0;5314003
PO5492E2HANW;1;15995276
CZ3186M3N2Y6;1;14877327
CZ1376OVVNCP;1;5742967
PO70122GOS49;1;16817772
BI32796J492M;0;5590446
PO2989I73UGM;1;9018039
WA5126P44VX3;1;14489965
WA97774C3MQH;1;17386424
TK3787R7HMR1;1;15749635
PO8038ONQ5ZA;1;7137551
TK9460GQF8MW;1;16453994
PO31982PJ5CB;0;7065228
CZ6869HXAXTU;1;19678987
TK8648OWQKLT;1;9840989
LU72850CJTYB;1;7278382
CZ04133ET3MX;1;16517232
CZ4608RNKVMJ;1;12193451
PO4138J3QBWW;1;19164623
GD7016UDT0L2;1;9244183
WA04584LLUKV;1;9176776
KR66976ROOJG;1;13958953
KR8468MZ6NEL;1;19334195
CZ7101ROFH8H;1;19183936
PO1506EP8K50;1;14488643
GD0054S94WCY;0;12941866
BI12690ASZI9;1;13560181
TK2249WHBDRV;1;14587576
CZ32668WIAYF;1;11305856
TK926481IUJ2;1;5094836
KR6631FUHBA9;1;17311451
PO5158HA78OC;1;7707279
GD5857FE9M8N;0;10383486
WA2829Y15ZV0;0;11307991
PO2187OIAHWQ;0;7933984
PO9871RDL23J;1;18838564
BI28671JVQL2;1;11531129
KR5603UYQ977;1;5123323
KR6725WAROK1;1;7342417
GD4296GWEIT2;1;6862325
GD63518JEGDI;1;18631664
TK4920Y8KO2Y;1;15074121
BI6462Z55HMX;1;14924969
BI8504J7CVV5;1;7942671
GD5198VF9SMK;1;10642445
GD3444JX3X1Q;1;16342340
BI0355Z86J7Y;1;6891788
LU02031HX65S;1;12194052
KR38112R9PTO;1;17435338
PO24422DHV1W;1;8809374
WA76473851ED;1;6128620
GD1077XXF86K;1;7272758
WA11440V3XUN;1;6439822
CZ9553DH8H8I;1;12138410
GD9697RVQ6G2;1;5345729
KR0106H4T8OK;0;17549366
TK7818EV3AZG;1;12740116
PO77282TC44N;1;7238037
BI3434GVA8E6;1;14666862
PO21691VG3FI;1;15458161
TK4888V61AI0;0;14377294
CZ6196N44Q20;1;9878896
GD1406BCYQR3;1;6508430
PO5764M4RF4X;0;9797507
GD3797GFN62O;0;9269060
LU86127JNR0N;1;18335340
BI6630GH0K0F;1;5439077
CZ1673B4XKCU;1;18770986
GD91221FD1CA;1;14937930
PO98211XIKRF;1;5460758
BI7818YESG19;1;12022483
BI9810WWFBOZ;1;5329402
KR12262FN0TB;1;10157407
LU2847WWAG7X;1;5197361
PO1793B4HXGI;1;13593615
KR9709Q084C6;1;9316782
CZ9786AOX1HV;1;14588236
GD9890W48CAY;1;15352371
WA3365PMNKDV;1;7460975
TK264694PF2D;1;14062590
WA0457BW0SL0;1;17383603
WA5526QB17W9;1;9106013
PO9900EQXF2M;0;18486336
LU4341L4QHA9;1;7037233
LU6848T357AP;1;8468029
KR7487QMBLDW;1;9137963
CZ9338WN6LE9;1;9024437
CZ7493GG3M2A;1;8661607
WA9025P5SFXP;1;12378424
LU3704QEKRNE;1;19981015
PO4790I1KRMS;1;18517123
GD8731Z7PECZ;1;16488127
GD3483F1Q6X6;1;14040149
CZ0906PGF0QZ;1;9035092
BI8939BTVWKF;1;15031154
KR94864ZZPCR;0;12077614
TK4372J11LLL;1;16850991
KR9887VMDGLX;1;18401441
GD2320SQQIQV;1;15539129
WA7560XWW9S6;1;14348206
LU6924PVLQDF;1;16812889
KR9541FUU9ZU;1;6807793
LU0681MDJH3H;1;5862377
LU76270LO8TM;1;14909043
GD12939DKQ26;1;19201563
PO3673G15XGK;0;9905402
CZ44842NXRRE;1;14801935
GD0303TSTFYR;1;14592138
WA4815BMLQH6;1;12319440
TK2559ZFH9HQ;1;6793185
BI4710IXISWH;1;15509613
TK62157E1X73;1;8359774
PO3263RIOUC0;1;17648205
CZ1748GNIKYL;1;19480142
LU9233BCH67S;1;7652287
KR10232BNVMK;1;16677885
LU12125GZT65;1;11035142
WA924048SW2N;1;6051973
LU0301EEZARS;1;14236035
WA706343AOGZ;1;19204473
WA7569JSIEZ2;1;7924635
PO74973T2TLU;1;15421135
CZ1514GUBN37;1;14772244
WA7931OW4WS9;1;9163563
BI0833FYWM1V;1;15353104
PO0549BAQR5K;1;19311000
TK6175W38LL1;1;18424040
GD7445TXAGWK;1;5239954
KR9765J4ZVQ5;1;19544871
LU1382ZISRDQ;1;7967600
KR56361GF57N;1;16097306
CZ6019AZ3Y4O;1;19825002
WA5761ZS45DZ;1;14865014
PO76971GZSLL;1;10080037
TK4379HUA2TU;1;6739543
TK52565Q2LCV;1;14058847
LU3849JZK0TT;1;7317921
LU8193BJ13QQ;1;5224231
BI7500INVWDZ;1;18148437
CZ7491E2BXVG;1;16213732
WA30705DRCIK;1;13585010
TK567924IH5G;1;8697587
TK722245VGR6;0;13272653
GD2317PUOIHH;1;13583740
PO33957OKUL9;1;18394463
CZ4265Z1J6FH;1;18210372
KR35141W6481;1;8152348
CZ24828E9SUX;1;19573097
TK9491ZRZ0XK;1;19340952
LU7310ELBTRE;1;18963435
PO0092JVZ4ET;0;9436781
PO5657QMCXCW;1;10651868
PO709824O758;1;13554023
GD79082R7U0N;1;13054226
BI6475SFBWPV;1;10534648
WA5696U5KEJ5;0;12789675
LU5493RNSV2F;1;14687203
PO4484A8PP8L;0;5240389
PO83661NS1Y5;0;18655390
TK0814OT666X;1;8991715
TK0817Q6JAAC;1;6807263
CZ8051WTTYUN;1;8575760
LU1979F4I823;1;5049350
PO4224ZUATG9;1;6351796
LU6725F79A1O;1;6460380
CZ8546SHSF9O;1;6062306
BI753328BJU4;1;11374676
PO63186T09YU;1;13565083
CZ3035ZNIZ68;1;14142095
CZ2325GUT9K8;0;10252587
PO66125IGCF3;1;18457037
LU8964ON9RW2;1;16213837
KR3479T1LKD0;1;14600847
GD9073JECAY9;1;12814491
TK5915IRHL9Q;1;7168223
CZ9430XAPP80;1;19673729
GD7167EB041P;1;16142486
KR0432NG0RVI;1;18320129
CZ9341EMZQZF;1;9064600
LU5720LY6ILC;0;9641407
PO53028PI9AV;1;19233832
GD6785OB71FZ;1;17263675
CZ1070BDDPMQ;1;8813061
PO9746719SHU;1;6478476
CZ5951C6T6RV;0;6956013
GD71653AEJM3;1;13780422
BI08895UYALI;1;11202632
LU30449M9UMA;1;9653222
LU3940G7RYMW;1;19646924
PO1898VYX0XW;1;14925618
CZ4387QBYRSA;1;13393010
CZ4312VN3A4S;1;18565389
WA59253I2PO3;1;15433492
BI25870F0PVF;1;9524987
GD5115ZMYPOJ;0;11099973
GD4355S3Y6ML;1;17830589
LU64901MGPYQ;1;10156787
KR7653M0IWEK;1;12099250
KR30370WPG0P;1;9950387
WA8936RZBIW6;1;16451564
BI6381X48BFG;1;13240928
TK1517Q2XGUY;1;13742389
WA1965OY45WH;1;11368922
GD75616YAO4L;0;6795427
GD0302Y86CMN;1;18070326
PO4733Z7TARJ;1;16163067
TK48179KJXWJ;1;18692872
BI4272853V0T;1;18602982
WA7780VD2DK5;0;11167946
PO46071U1Y4A;0;14110001
WA9590M2O130;1;11373862
KR1750SK9U3J;1;11466643
TK501582RMQB;1;10106593
PO0108OS8ZC2;1;6548930
KR4009LUDKUQ;1;10630333
GD1132CGLZDP;1;11175825
GD7195OJ2DTH;1;19783652
TK7380XXVHYL;1;9325637
PO1399JXES4E;1;11080633
CZ3823V1RHC3;1;12609604
KR2373GIRMCD;1;19882625
GD6937337FSW;0;11241258
BI3071CRTVP0;1;14435617
PO9879GW2YCW;1;12660462
WA8870QJGGY1;1;17302595
GD9882QMILHJ;0;7667651
LU0634NUKRRZ;1;13650079
GD2481EJGP3O;1;13733204
KR7056RL1FL8;1;6190530
TK8579CWFNMK;1;15358904
LU8992LMGPTM;0;7519347
KR801871S6IR;0;14368143
WA82123DWCMU;1;6238417
BI015802VB1O;1;15010112
LU1052Q4GVLX;1;14414743
WA9831OZFV0O;1;18168805
TK3979Q2Z8VP;1;10040342
TK1909R4K3IH;1;19136465
WA8309279T79;1;8055586
BI72144D0CR7;1;9987336
WA4309GJ4P30;1;18308109
KR317129JJEY;1;15427761
LU3679YR2IT0;1;7111519
TK7439Q5Y0PB;1;12460823
BI40793XW7WZ;1;19200497
GD841431R147;1;6288335
CZ5011MXVX5G;1;5183389
WA0973G9URPG;0;7900427
TK12014BEU3D;1;9489554
PO2881V0T3BK;0;14379846
WA80759WMY2D;1;17116430
KR01501OLVLT;0;16966613
CZ9779R6X24I;1;15654383
WA5838DLL8OP;1;12450553
BI10274QN24S;1;13204937
BI3785HTHW4D;1;12239266
WA27586DZPPM;1;11061700
TK6967C52UBB;1;9496586
BI8249C5CLV6;1;16784597
CZ8062OULN5J;1;10703033
PO2049JPPCNU;0;13472662
GD4944ZM87VM;1;13675314
CZ4123G2PAEE;1;14066204
PO9851WH6H5I;0;8500386
BI01111Y15Z7;1;18083499
LU6421Z6Q5I4;1;14254885
WA6515B0QK9X;1;16351250
LU8196HZ9K7J;1;17624164
BI3671HDSY4N;0;11029783
PO0029Z8T6IZ;1;11744576
TK4984EGU3LW;1;10766670
PO4803AD8O49;0;10041551
LU4200I7L1SA;1;13571049
LU4494CRHIAW;1;14598596
TK5703CXOMPR;1;17170121
WA6315P19IPW;1;8885070
BI0002QR9FHN;1;13570505
KR3516QEBLHH;1;10270454
CZ02608NNLKM;1;6413437
LU2058YUXQ59;1;9896615
PO0870RC6PEX;1;12159985
CZ1889S4E6XW;1;10304740
TK9201WQI13V;1;16115085
WA8010B1DJZD;1;8384624
KR7736EZKU3D;1;15244767
WA8107D50NYA;1;5985613
WA05319UDUZ8;1;16647987
WA84525XKFEX;1;16472140
KR5411HBRRIH;1;19310485
LU2641P41WJL;1;11862149
PO8955L9F52R;1;5075684
BI6978I126EM;1;14777912
GD4424Z79F1Z;0;15513810
GD7144Q2NAT1;1;7249612
WA2930VK553U;1;16839556
TK7392UBI535;1;8707428
PO0218SDZKLA;1;9519870
GD04224W638Q;1;16248484
CZ4788T7HJ61;1;11954462
PO7548DTUSTH;1;10396191
CZ1069FFBWDP;1;17559716
WA8910YI1QB5;1;12693099
TK73194J1RW9;1;13441721
LU7136NYFHZA;1;13927797
BI1560EWI8S9;1;19814849
LU4827ZCSJ7P;1;6041728
GD5264X0UP47;1;12747292
GD0453MHA86L;1;11405004
WA4085RRQ4MX;1;8984164
PO4149U7E7EO;1;15259947
PO7655H7DU8H;1;14755390
WA6553U7SE36;0;15385806
GD15380ACQHX;1;10106937
LU4909PH1INV;1;9994055
LU9152SDEOEG;1;16400960
LU77755DFKJO;1;7412835
KR6902TXTQAM;1;9254698
CZ818652YDEJ;0;18917315
BI7199URXCC9;1;13685115
LU0991Y1KA9G;1;12908231
CZ49130KO3BU;1;6613478
LU3879P0UKVR;1;5985598
CZ6060PCXYQW;1;14833103
TK4949W95Q5S;1;17463303
TK3416G82BFG;1;6342329
BI788235EQDT;1;6529257
WA79742VHL8C;1;15313005
KR7025S6TDKO;1;15414349
KR7622H1ECDQ;1;16696119
LU3653EQM1QI;1;18049917
GD3074ROL5N5;1;19659966
GD6110I1EF5O;0;14871390
PO8457QLJJJF;1;7904954
WA18032U46WY;1;12334902
TK6763S01YP6;1;6354086
KR9838UUQ1RH;1;14719723
BI9281ZDOBI6;1;15073633
CZ6398NY6YVS;1;19073973
WA81873QIO7K;1;13985106
LU8080L9O3Y8;0;7024782
CZ0977BC79GQ;1;18152797
GD9995BKILBT;1;12544451
GD08089K9GBN;0;18873889
PO7545RG8YRD;1;15045672
CZ4805INT14E;1;5075778
GD1813NOFA31;1;10283959
CZ82100QYGYI;1;15217035
BI8695QGVZGL;1;18742324
PO8483DVELVM;1;17445903
BI3472CM0A7U;1;10628700
CZ66174CAAOI;1;15954153
CZ9659ICFCMW;1;19157615
PO7472PD5PA1;1;15446468
CZ8843Z37GA8;1;8374610
TK0658E2HE89;1;9935640
WA4939Q6VYMW;1;7654630
CZ2387Q2K3B2;1;17196394
WA4836TF51RK;1;9068785
PO799387Q1P4;1;5428072
PO657756HIA3;0;11448064
CZ1433E98Z69;0;11793491
PO81000ND4F1;1;9291453
LU0203282VDS;1;17205798
GD1410JNZL9D;0;13862699
CZ5171UEA380;1;15938721
CZ00355O4PJG;1;15814853
BI7219IQ8NEH;1;16481243
TK82240IAUXQ;1;11438721
PO11290Y43NS;1;17683308
LU9809UN9AT8;1;9405277
WA4619K8RFVD;1;6873316
GD09566AVVAU;0;18959417
KR3569ZYPM5K;1;5971753
GD3681B8XIT6;0;6654429
WA3218OG7NTR;1;5858340
PO1081NU472G;1;5071003
GD40554ELKXR;1;16294128
KR5389462YTQ;1;14144520
CZ5123CJW1UU;1;11855870
CZ9509MG55PV;0;19944325
KR0404AE6DJ0;1;13759731
WA5028P39660;1;7036928
PO2869O9GOQ2;1;19040632
CZ0974CO6EQ9;0;19778627
KR520365WOLO;1;17819379
LU4378K6T5U9;1;13168416
TK8385WDVBEU;1;17894123
TK6482FOTN18;1;8997885
PO8969FBOIFZ;1;5705159
LU2004QMZQO7;1;15900810
PO709403IYSE;1;13999196
PO2905L53HOA;1;9252531
CZ642402PZPK;1;16924120
TK8562XNKO38;1;8009022
TK19151GCOOC;1;15889290
TK6358BG2315;0;10596190
GD8760XOEBC1;1;11963209
LU4972P3GLIJ;1;7888840
LU6372HZH8WS;1;9099429
TK8513B6E8U4;1;6807739
BI65348ZHOS8;1;6093572
LU9261HKWBBM;1;14794831
LU6414L3NH71;1;14754310
BI2872HWCNQE;1;14037401
KR1794L3ACZ8;0;14864187
KR2421I79PYZ;1;16625653
WA1050AG4Q3Q;1;14675657
LU8747LXL85Y;1;9117378
BI3967A3RYVY;1;11506944
KR24620M9TDV;1;10724274
CZ9182F46E3R;1;17315958
KR0180OG1VUR;1;7249129
KR2546FQAYK4;1;18994326
CZ6559LRI7XZ;1;19559493
LU4978P5RGEW;0;5879829
GD65397RGE67;1;6040922
CZ7073FPAKGJ;1;13866637
KR32879QHITI;1;6450110
KR25799SG5SG;1;15606881
LU40341A5S2W;1;9589008
GD0873G2EQB4;1;18340814
PO16971AP9Q1;1;17452559
LU3136417Q1K;1;7032262
GD7460M8KMPC;1;19118643
WA8362DUHRPD;1;9617054
KR673533DMEM;0;7947658
PO0369CR36FL;1;12521767
GD8124C4MMBT;0;6888285
GD7743RDZCQP;1;11844563
CZ28782JZDKQ;1;19413638
BI6241Y2HY5U;1;19055136
PO0620LAUJ83;1;17455107
WA80316NX682;1;14377601
WA40320FCWFR;1;14699370
KR98810Y8ZOC;1;5813135
GD1964SHWZZ2;1;14457897
WA1107VXYADV;0;10942245
GD75938X6V98;0;6959511
BI8821Z0DE2O;1;10327025
PO1394ZBCK3O;1;14219652
TK5710YBA5WW;1;15734890
KR3347B355RW;1;14938887
GD9657PQUSXJ;1;10681741
BI88481DYH8H;0;17910140
CZ9104WONDDQ;1;19128516
TK1044KXKCB3;1;14071423
PO2249JYYA0H;1;7983087
KR45849LPEYO;1;10123565
TK3598J4FKON;0;17131242
GD6138YIEHEU;0;11221714
WA6618YA8210;1;17635777
WA8388XXG6U3;1;17464949
TK4617E0GW0I;1;16854630
CZ59543TCKZO;1;15975944
LU88342PKRIB;1;6985718
CZ1644530IIP;1;8767186
TK0771KOWD71;1;18252481
WA6234B48HL7;1;19133606
PO277937I7GK;1;5566128
BI7536K3PJRL;1;7778606
KR3140Y337RA;0;19989622
WA2548MJAP47;1;11871318
WA6803S73DT8;0;17447797
LU0161BNK6CG;1;18630980
BI5055AWMMK3;0;11448135
BI23331XV5V0;1;17904508
KR5175SF7JG4;1;5585533
PO4707E36N5W;1;18883920
CZ65700CJXZB;1;9232189
TK05378EUDMJ;1;11969186
LU9961XYGL83;1;8767069
TK9401229HZR;1;6268657
LU9782NDFRKT;1;8345972
TK3597BLVGAX;1;17383030
BI3409H9R64Y;1;11521995
WA5701G92DAD;1;18647858
PO1509NJQ3SV;1;9008117
PO73581R0ZCZ;1;19785226
KR6019NNFYI2;1;7700655
PO4588XIUSQX;1;18301976
KR2789J8E38N;1;14686799
GD7575S0D8LG;1;17454577
BI3226KSPAJI;1;12835140
WA556166L1T3;1;9492612
LU7091U0XXWA;1;11242504
LU1344LPLEY4;1;17210994
BI2822T8FLRT;1;17780834
KR1079159WYD;1;7932134
KR1118EOX3RV;1;8442620
CZ07374F5BBS;1;5962500
BI60003KTFVO;1;6115592
WA0506Z5ZJTF;1;16136855
TK2736GUBOOV;1;16505489
KR24805U23LW;1;11638296
LU84971JT0WN;1;7025620
TK0242881NLE;1;8903342
CZ4252YGDFKK;1;7732601
CZ2065VM8CV2;0;9724741
PO9553QMNNFI;0;16118437
TK46380KYKWQ;1;19286546
GD035396NVCG;1;12617018
CZ96431KIA3A;1;16183883
TK0933JCCZSH;1;14479994
GD8978VTDAHE;1;17528595
GD2486QO63MA;1;14224877
WA8683IT7JH1;1;14985168
LU05961E2F65;0;16284551
PO640812XQW6;1;14851770
LU4252Q91HR5;1;18026003
CZ7405D0WYL1;1;7863646
PO0467QI79D6;1;17239464
TK3486DUXW3W;1;17693026
KR9616D6YQ29;1;19887046
GD6896T5RYY9;1;12987517
BI7395LQIZHA;1;11428330
PO3849HVLLTJ;0;19318292
BI694496759S;1;16854412
WA9957PASDH2;1;14111603
CZ6987Q190XT;0;5909678
TK0097HFG66G;1;19317717
PO2188ZWFF1U;1;8858555
GD9306OLV9GM;1;7844744
PO8551VYNI5M;1;17096216
PO6663AM1MR1;1;17315412
TK2026QQ0HQA;1;6206837
LU4483CTC79N;1;15291583
WA414417JU48;1;11202832
TK3938KHALSL;1;8491127
PO7702OVTOX1;1;17169998
BI9174CY64HM;1;10994339
BI2825OPAMGH;1;14900318
GD9893VDNSO8;1;7169218
BI06625LPKWH;1;16706421
CZ3194JF7COV;1;7556509
TK1132YN39I6;1;8304533
KR2023DWNR07;1;11538778
BI59015H3CS8;1;9103448
GD01615IH0IM;1;13449878
LU9552H99KZR;1;14811779
GD30792MRAQJ;1;13074119
GD3480E5DIWT;1;6050247
BI1180Z7SUGQ;1;14606640
CZ0231YDLA4Z;1;17917774
WA8176LUG8QH;0;5441321
KR9493LXJZMK;1;13346877
GD61124A9SLF;1;6025892
BI0642OJU762;1;9140808
CZ80681WMJEZ;1;13746159
KR29060O2Z1U;1;7567528
LU5900UEZ5PB;1;8313096
PO2387NUS1ZS;0;6371450
WA1880V43W2N;1;7807069
