License_Plate;In_Use;Capacity
WA70329Y80QG;1;19864815
CZ44434EVS5E;1;17156118
PO43559129NH;1;8732392
KR3585NZYMZP;1;18103558
CZ5405P0QQ8Z;1;9951741
TK1746Q5OE9M;0;9020930
GD3899R7TF4I;1;18575312
PO4139VVWSUK;1;19066675
CZ33050UTBIQ;1;7976948
BI72828SDBPK;1;6198310
LU0904CVXT30;1;6557932
LU1941YMDU1Y;1;16048333
KR2769PA4JOB;1;12211564
KR542487TWMT;1;18860531
PO7030K7WMFT;1;13658975
WA5935PMX0A4;1;16423529
BI6052L1TH0E;1;5465206
BI72654N072G;1;14491654
LU7501S3VCWW;1;12262435
WA3535ZXLCXF;1;19318847
LU3725OMQTP7;1;15501831
CZ7486WN2C1R;1;10875788
CZ43016IE7C3;1;17786579
TK3762EEEMHC;1;17622768
TK0019I94DVG;1;9989986
CZ8454OCAQTQ;1;9032367
PO65080R37AG;0;11443818
WA6372EQOGNJ;1;10080149
PO1668ZU0M51;1;12971089
LU9732QWWFO1;1;19887318
CZ4087RJZGRM;1;18360389
TK386604EKEH;1;8141078
TK5605EUJEXR;1;10472024
GD7692I6WCBR;1;14245230
BI94649R9RV9;1;16452706
TK914866P5JO;1;5956674
GD3466MLHLQ3;1;5578327
LU5996PUC5DM;1;19168187
WA7498Y8B74K;1;11584955
LU827211HOAB;1;7846548
PO48161EBENQ;1;7598593
PO5481IYW2PH;0;8758038
WA2807S3U0W0;0;18482403
GD1721R6S2XM;1;10844700
WA4795DUC7PA;1;13715115
BI40631QFAY9;1;13853809
BI9089QE22V0;1;15723495
BI0874Y780BN;1;19198784
WA5180J29UXJ;1;6181158
TK9088CRQ6KO;1;15095999
KR4367T8KLW0;1;15841621
LU02417ADU0C;1;16870453
GD9074IU4V69;1;17755274
CZ0778RVB5C7;1;11030899
GD16187V8SB7;1;9208138
PO947954TXMU;1;8699580
WA7320BE9ENV;1;8846499
WA6395NJPWBV;1;14986929
CZ20501I9AM5;1;16027754
LU0046WXGUAK;1;11917120
GD4554JDFWW6;1;15981426
KR1344KNOYOW;0;12108982
CZ4614ITWWAR;1;17154652
BI4801YA5HDL;1;13929229
WA3737FCI15C;1;10688526
GD3099KKHBNT;1;19125188
KR7582GXV1FF;0;13419249
LU7003OYIJTM;1;10925316
WA9386M2EOGC;1;11350815
LU0078S6WX6Z;1;18418638
KR5765UM8YPR;1;6605538
LU2151E5KKJ7;1;5877680
PO04339ML7FK;1;13365622
PO4337WWIXEX;1;19758026
BI67202ELL9J;1;10702686
PO70692JS2LF;1;17952825
LU5539XB7CRM;1;10896060
LU49098GJWTF;1;5184446
LU7081KESFZ1;1;8923798
BI2776IZAHIO;1;14050302
TK83771PKAEL;1;15217831
BI11018MYZQF;1;17727223
CZ2479O1YPQT;1;5691583
KR3448KUDG0X;1;15735593
KR12637J05AH;1;10097461
CZ3448K0PATZ;1;5241975
TK9700QVW12V;1;19930834
BI2944HS2SAU;1;12513686
TK0798YKBSGC;1;15049449
BI52876V7HU2;1;7958235
CZ1311O7LMUM;1;10385719
WA7713VG9DQ3;1;6778204
PO57452OLPUS;1;11368329
TK46875H7OC7;1;18367534
PO1651H6T9MK;1;8962853
BI41323U0C3P;1;11054922
GD4292QB670S;1;15661129
TK6616OWCM49;1;10949794
LU17694WP3BC;1;16982349
PO5373P0DCZU;1;13959904
GD1050GZF908;1;8445513
WA9739GBIIGT;1;8778659
BI0508Q0ODCA;1;19896910
WA1021S3K6MZ;1;15500005
PO28034OLZ1F;1;17772647
CZ6425YFV3AD;1;8716354
WA9884DS0BD9;1;12075584
KR7424TMPKSW;1;8780765
PO89820BUQUL;1;13672524
GD1712GWIO8Y;1;11706624
WA2695WJRTOS;1;12272504
BI3450WJLTBB;0;6452932
KR8833V5YEOV;1;16633778
GD5898SVTEM5;1;10825251
GD49953KKU6O;1;19448632
PO4170WNDPVZ;1;16860665
BI53904ACVAP;1;18778035
BI8329EUR69R;1;16498879
WA011229VTPA;1;13107610
LU1758PW5M2Z;1;5806101
TK56486AV955;1;12423772
KR8664XFOWUS;1;10511683
PO2256T2WP14;1;16956910
KR2766VCZ4UN;1;16545677
BI2462TXPY5P;1;14703268
PO4163LPMN3Z;1;7433742
LU8837G9DDIC;1;13608934
WA15477I6OIL;1;7329294
GD0722GQK9SD;1;8670802
BI7112HEXJGX;1;9800864
KR78442DL66S;1;5044423
LU6397AGWTBS;1;5126737
CZ10181B756V;1;18435270
LU5990YQQ8BU;1;14376303
GD4382AES04X;1;16949679
KR67003EI15J;1;10610076
CZ39609DT3MS;1;8695962
PO8232BWAFSA;1;9197207
WA5840S6M761;1;12344345
CZ5925GLE4R2;1;7809530
BI0395UK5JLB;1;6415800
KR6803X5FAHY;1;17395430
WA506670GYHH;1;17603713
LU9884F2I8Q8;1;7663359
CZ5243RHPLSB;1;16609780
WA38884QL3GV;1;14550558
TK55773VVDAL;1;6278644
KR70516DARJ0;1;17907122
CZ6019FGUROD;1;18829090
PO1962UJXJX2;1;16019707
GD7358Y4XX2T;1;7006428
CZ21556YDQOV;0;13447393
PO7403I7FRWD;1;6692025
BI6143LXIRF4;1;5593001
LU072428ZQHV;1;8875226
TK95525XMOII;1;15705904
PO1410Y7OPY6;1;10361947
BI58661M406S;1;17623065
BI8577M6T70K;1;8792719
WA341721XEJ1;0;7116580
TK09213H47CH;1;11398814
LU2184MFBCJC;1;5933293
TK67067GC1KR;1;11780631
TK2843OTGGH1;1;14745101
KR5660KX6IOJ;1;5701079
TK0141JC2AW6;1;15281735
PO27649XQDIO;1;16437989
LU7860V4JJV4;1;10215884
PO47831YG707;1;18749836
KR3750FO02V2;1;8322578
LU3586S9L0DU;0;12859538
LU7930QSQTAM;1;16425691
PO3844I15K4U;1;8127455
LU3466V17PSN;1;8645414
GD00747C8K9I;1;17145992
KR8074HU0MJQ;0;17320879
LU9793N612BW;1;17685680
GD5211BE3BXE;1;10332762
CZ62954MOH5L;1;12860573
KR78078KXQUW;1;8502292
BI6432HIIOIK;1;6586061
PO40488249AY;1;18452098
LU8703Z7K2A9;1;14106015
WA8550LCQKTR;1;9421638
LU950945ZS6B;1;8230709
LU43884JTD2T;1;18194724
WA9712OIH3O3;1;19653961
WA592329HKPF;1;9497356
WA5396MJEC6I;1;14221437
LU9125V8XJFN;1;5145531
LU2094CHMEGD;1;15215159
TK20403XOVWB;1;18641309
PO91106IM58I;1;5018817
GD52155TGVXC;1;18915569
TK3025MP87TI;1;12885571
BI9472DA7MGS;0;18502316
LU94890DHLPB;1;11784320
PO985441H5JO;1;8318243
WA2707B03SWU;1;11534034
BI7260Z5FODW;1;8768084
KR7415IM8M25;1;18389747
PO8885H5TP3M;1;11501769
CZ3914988VKY;1;10549684
WA6448JHOPEI;1;7930610
LU6691BH5TVO;1;8009225
BI6121FNR0BX;0;13879774
PO0892UV0KNC;1;16192509
KR0909XYV9MP;1;6392185
BI390401NGD9;1;15168231
BI9062NW746P;1;19412224
BI2131EWYRPK;1;15260562
BI4450KRRSSZ;1;9094055
PO5965T2DQWI;1;8948262
LU3325OZ6L0N;1;11084286
CZ9409GTI0KP;1;5092826
LU8659W8GGJO;1;7698052
CZ3502TV8AWJ;1;11138171
GD10413M7AH3;0;17871729
CZ1652IKYIKH;1;15299795
GD4772GTKKJU;1;18458893
PO1903UKUH84;1;16121445
PO93291GQINM;1;7153006
GD8029VGT7QR;1;19731122
CZ8740NYYXL7;1;19950167
BI4415BZ2YHY;1;12984047
CZ6750DL40SD;1;15641342
CZ5382T5HR80;1;11990023
KR58477AXV9D;0;5514380
PO1985VWKNUW;1;7833410
KR7416NWBDO2;1;19250809
TK1481C0TPVU;1;5993283
TK03886CFHU7;1;6111196
CZ1495QD4UA2;1;7358219
WA9373IK8MQ8;1;12323580
TK1711MF2Z3L;1;15266290
PO31950GU9CP;1;12671963
WA0793PAQT6K;1;8342362
GD93313H7AZK;0;8862337
WA4728ZGYLR5;1;14492642
PO7682Z7SNXE;1;5679669
KR6125981OCX;0;12335990
GD8596AFIWA4;1;12410082
BI93444OORTU;1;7570167
PO1622QJ9L09;1;10620861
LU4215P3CO33;1;14060360
LU4453Q9ZVP3;0;8349146
PO3560ETBMAB;1;9871422
CZ3321PJ3RT3;1;5017506
KR2167OFDZ69;1;18637208
PO5505XTUORG;0;13033291
KR1338JRK31D;1;13531745
PO73836IW9EG;1;17856001
LU7375ZPLYCF;1;6267551
GD66456SO51A;1;10941199
LU2122A94KN2;1;12721174
LU4441CJUZ7N;1;19114080
GD43980DKZ4H;1;16010621
KR9502V6KZG5;1;10550632
GD349888STAG;1;7836664
TK1979ICDB5O;1;11977532
KR3299IX09QD;0;17151830
LU59186L27JV;1;12860082
BI2388KOEI3P;1;19001288
BI6632J8HTOX;1;15632340
CZ26547ZAAKJ;1;5171788
WA7443XXTXYP;1;7652301
CZ1623J9NZ3I;1;6882523
WA8299HC9STG;1;13239895
WA3868CL47XH;1;17486917
TK35594U4P2K;0;17399391
BI9388T2T3E8;1;13555189
LU84915Q6FM2;1;6067235
LU81980XRM7Z;1;19964930
WA3238MA4VLU;1;10852713
PO8873XFRFHO;1;18539281
WA6141L2GQMU;1;11698308
CZ9280Z0DALE;1;6946642
PO3343G2NEO1;0;17942924
CZ6308MTGQDX;1;18704414
WA3626GWVSJG;1;17822294
PO9373OITPZN;0;10984980
PO6379P658I5;1;9535531
LU1876SN1M6V;1;6790132
WA15838XEIPH;1;5678999
TK48624AHYA1;1;10339587
WA433344724Z;1;16023371
TK34313VHL4J;1;19039038
KR0472OJ5ZOC;1;16629690
GD464578RN8C;1;8249707
WA2749LG44XA;1;17757906
PO9061BKHOME;0;15795008
PO20668M7ZK7;1;14310693
LU4705OVQ0E0;1;8242629
TK897476CFZN;1;18569342
WA8181JH4N97;1;10397788
TK9283X5EK3Y;1;19836231
BI1975WX021V;1;14931175
PO2381KR8OEM;1;17235584
PO8091N4MBHY;1;11336410
GD8068X5C1VU;1;7578399
TK2832ZCQUTC;1;7785610
BI29900PEQNW;1;11427478
GD4907LYITYX;1;9498845
PO647996CBZI;1;16164890
GD31765EFCJM;1;12646805
PO2305YSS2PT;1;16395127
BI7364UMRTKL;1;15389206
BI4579LOK2WS;1;15222527
GD1547PNLKAA;1;14503946
CZ8779EAHJJD;1;18527603
WA9362I3VC53;1;5620608
GD3595DS8KOX;1;6670836
GD2796STL8NT;1;12103046
CZ179981EXLE;1;17859585
GD47847PL7VM;1;8644590
WA342626WZWL;1;7137575
KR63171U2BMR;1;18297043
WA0537A55EQZ;1;10765630
LU2638LLM6XA;1;14754319
LU0421V9DGWF;1;12078097
GD76899VEBMI;1;8397959
KR93212DWE8D;1;16792558
BI6396Z1I3ZZ;1;6199499
CZ2118FQKLOE;1;17532635
PO4826UUNAAJ;1;12148911
BI5548JMVQ7I;1;10055449
LU83306Y1G0S;1;16654309
CZ6082CH19G0;1;13527887
GD4240JVHI8P;0;9613667
LU4141HZJ8ZJ;1;12771626
TK0845E6SSRQ;1;16664401
BI953097JGUI;1;6506890
WA06696O2J88;1;7784972
WA9435CKW3QA;1;11714429
WA7101GLNUL8;1;16489761
GD493771O148;1;19579119
LU8346ZW3VVT;1;13684194
GD20139W82V8;1;10304260
CZ4662BLYAXY;1;16685239
BI0091VBDFEX;1;14553207
BI6955RAGCFL;1;6450625
CZ2812P5LO9R;1;16774920
WA2639NOCO5F;1;10941137
LU1224VA49AG;1;10896460
GD0491LH0BAL;1;7234504
WA1886L71QJF;1;18885552
PO0413232G0Z;1;8758907
GD42015ZZ0P6;0;7929484
BI8591FWLIZ5;1;7039910
BI4475BFQF6X;1;10140701
BI8230E2SHCN;1;5303633
WA07440MBLPX;1;17682226
GD7795NO7I6S;1;13218392
TK4230VGOD8X;1;18752968
PO2316I9K2UE;1;7941174
CZ8269RZRV2L;0;17968963
TK09945RF9EJ;1;12665403
WA7418JV197T;1;7403355
BI00934M073B;1;15170883
PO7055B6SXJY;1;9010552
GD9962ALLOFV;1;12436143
PO8338DEZHVN;1;5603313
PO7585Y6XQA9;1;12155641
LU90425C6GI2;1;6271138
BI0422E0ULRG;1;16356624
CZ3172TXK99Z;1;8703222
WA3379JV9YPP;1;12981874
WA8469XI4XGP;0;15077408
CZ8725OYMEDA;1;5415711
KR6038P60JAN;1;19884206
KR8709OH5WQN;1;10293492
KR8838G4VAT0;1;9893313
TK2851GZGAG9;1;19412905
PO52877RL8VQ;1;19393123
KR5111VIE0MK;1;11930092
PO40204IQW6Y;1;19058986
PO3752X4Q3MB;1;10242276
BI3415F20Q0W;1;15659906
TK5094ZFAQAS;1;9181380
LU5291G1PGCC;1;9110129
GD8479QP4L1C;1;12426928
PO7396W2033I;1;18713527
TK9132EJ2EFG;1;10994146
BI0651UA6UB9;1;13307808
BI4182T3OD61;1;16127503
GD33260CLV3S;1;19076553
PO93420M0JXY;1;14467842
WA2017PW6MX6;1;16117664
KR43287M2BWL;1;13306897
CZ1564R4LADL;1;18814794
PO3952VX53QB;1;15066728
PO1305HSDHFX;0;19897534
CZ3843Y2LJKF;0;5801070
GD3826JF41J1;1;16681858
BI76829OA0XG;1;8066836
GD1714TMKA8D;1;15337074
KR1683RIEJVF;1;7054895
LU1166HEIOM8;1;13131390
CZ4630UPT828;1;9251931
TK11111AE5MT;1;11899151
LU6051O1QBNN;1;10692682
PO53921O3W9M;1;19151785
WA6207J7QM6D;1;5469941
WA2551OJP55Y;1;5454717
KR157728ZFVV;1;6727189
KR8293XBZCFS;1;11357633
KR3328I1GHH9;1;17080788
KR31945OYT27;1;19889165
BI3323R6WWFR;1;18968598
BI9833JM9N0D;1;7798565
KR5187IZWF0D;0;15433761
KR1624YHXDDW;1;5966117
LU1858C01CRG;1;5779251
GD3412HBFE27;1;17282546
GD81076NJIUE;1;18772303
PO64873V6VCA;1;10523732
WA23131CM8JI;1;6853625
LU5887J5S5F5;1;7315288
BI8038H4QV4Y;1;9836648
BI7958W6AP0D;1;12328204
PO5248WI9WRZ;1;18222890
TK3196DQT52O;1;19063330
GD71003TC4XU;1;13095460
TK0400955T88;1;6412648
WA8413OFX259;1;12673402
WA7430VPVZI0;1;11690136
PO1945ARKLKB;1;7434550
WA6398TWAM7Y;1;5992625
WA0274KUXGNS;1;17837269
KR4869NJ757H;1;11560893
KR0887HQJ8D6;1;10196276
LU4904H6W06X;0;5554750
GD9546M5A25B;1;15680934
CZ4193AOIVT4;0;15884138
CZ04547IKSTS;1;10260626
KR66293HNFC0;1;19051032
WA2635LC9F5U;1;10351860
TK94030QKRAX;1;17626690
WA7385Y76S85;1;13740439
TK4202M24LLI;1;15271114
WA7871RSQ7OO;1;13842481
PO2255MLDBCS;1;15856621
CZ1601TUQ7Q1;1;5166663
GD0271GV15LB;0;8365640
BI0683I24O0T;1;11753354
TK4351DDFJL9;0;9801861
BI1056YIITUA;1;5867513
BI6839ZPD6SD;1;18868225
LU3551YHZD5O;1;7877474
PO2826TA3AEZ;1;19054853
CZ6992C7PSWW;0;18418913
CZ608531JHNZ;1;13999342
BI1218ZN14IB;1;18270027
LU5640XVEJHE;0;12664683
PO5144W00LJZ;1;6474735
LU0350YHMLA3;1;11579960
TK9167ZY2B5F;1;17442435
GD8662DKQA58;1;13406169
TK0658Z7CKAY;1;7626835
PO5193Y1A881;1;11512351
WA940266BI2U;1;13718004
LU0591LKH76E;1;7432154
LU0136Y38N4F;1;15909904
LU4048VR6YQA;1;18802347
LU2021NKPDK0;1;7017254
CZ7888ZS2A6P;1;12920699
LU9074OTL7JR;1;9439628
KR8250QWYM4K;1;16687855
CZ2286S0YXHT;1;5278727
CZ7433RROA1F;1;11345316
GD6898Y90LVJ;1;19047242
BI0621DXIVOS;1;14218388
GD1258KZDMNB;1;13578062
BI8573SWVPRG;1;12529918
WA3341KHJK5I;1;17313300
WA9985RD6L2N;1;16563000
KR3763YQAKZV;1;18859850
KR65274232DU;1;5868830
BI7660SRGB4M;0;10758943
KR0676NLMO3L;1;17453644
GD57798FKS25;1;8601719
BI82309WD0SQ;1;13226870
CZ9467EIRY32;1;18956995
GD17467NU163;1;12240332
TK7248WAQYSZ;1;8747806
GD0039ZCPA1P;0;6003065
BI1336UCEXV9;1;7042637
BI6938THAU73;1;6605945
KR77000D8QXC;1;15138226
TK7219QSSL6S;1;16185573
BI1466WR5TR3;1;5781513
CZ6111UM4UX0;0;6451488
WA8713Q6T31S;1;12354373
TK7525D3YT30;1;14326718
LU2144W3XMRQ;1;16746998
LU0870PLX1DW;1;5910435
BI0030WRZ34H;1;17529252
GD7413WZ5Y1T;1;9737423
KR9829ZHKRFS;1;11474966
BI84833VFAPL;1;15236996
BI18932IZBKM;1;9536379
BI5890FWAZGH;1;15185507
BI5420ROS16S;1;5364257
BI0822Z2AUGV;1;11040095
KR6358LPFRKE;1;7291982
TK9744DAU78H;1;12494780
GD2952WCVWW6;1;12042607
TK5344R2ML9D;1;17777732
KR3120HO7KG7;0;19388592
LU1704PEN7SH;1;9499385
KR5299CUFMJT;1;17601944
CZ1028O2U0MF;1;10322986
GD8054UJ6N8X;1;6850823
BI1363ZV7HNW;1;7416634
BI2800U9SPYR;1;16117141
LU4387GWLXC7;1;11889247
TK5773644Z2Q;1;15338178
LU03467F99R4;1;13386807
TK16317UZ1FD;1;15454704
BI5851E0JW07;1;10763511
BI7535H4YN1F;1;5926876
GD0882EP8G2R;0;19042931
PO102483A7AE;1;13906823
WA9456SSVHMX;1;5276453
WA7817EARMZS;1;19216937
TK8344FZCSA0;1;12133899
LU2502P7M7HM;1;13643715
TK5777OQMANJ;1;10654137
LU4487VUBEXL;1;17712266
PO68480LVSUH;1;14168658
LU8466C1P41E;1;10232109
LU432684WSIG;1;6222335
GD6709105G0W;1;13211752
BI7839N3RKXP;1;10231237
TK943516WG8S;0;9348363
BI1998K0K6CS;1;19239701
WA364659WDW9;1;5493093
GD2071KWE8Q2;1;7661118
TK22114P26UH;1;17682088
LU1857SWE1VC;1;11376773
CZ7086C90V8N;1;16913339
BI20019QGAW8;1;5289566
CZ6361LJ2NYH;1;8536348
LU57828MTBSW;1;7470429
KR05066JZTNO;1;6365787
BI8153DQLRB5;1;15515371
WA7633Q7NYXA;1;16503372
KR5862R580GT;1;10261826
CZ8761MXI5ZC;1;13512635
LU711261UMT6;1;17993086
CZ1387BXJ14G;1;14801022
BI3952TIPMS8;1;13001909
CZ1885OOO2J5;1;9041502
CZ0850UE0MF4;1;8849053
BI4260TJ8O4T;1;12886051
PO5126JRYX2G;1;11608585
BI2676ZYIN0D;0;17612154
KR381910BZQ4;1;11812703
CZ14716PI5S1;1;11206678
BI2541UGFVGY;0;19806226
CZ4623RZ3IUV;1;16489088
GD5715VF9LKD;1;17666237
KR1383KK0IXZ;1;10819375
LU7555AEJH9O;1;10576609
KR7087R0Y9YL;1;12427871
GD2738J3NNSS;1;17208263
GD798559QXG2;1;9996047
LU6600M84ZUG;1;9617332
GD407660EQ5B;0;10152242
LU70368CHNJB;1;11970293
LU7476MI6HQO;1;5028646
LU48957044AF;1;11645618
WA9179W9FS5A;0;15118349
KR0544WKBNUX;1;16642221
BI2636TXHR6E;1;15887449
LU70368UBYYW;1;14082600
CZ8187MWEXHZ;1;7528447
TK0511AU0YSH;1;12379618
WA2502F21VN2;1;8355025
CZ5765EZ6QR7;1;13871929
GD5438RU4KED;1;19889025
WA75520KESRV;1;18430117
LU0254X20BHZ;0;7495924
WA9422QUONDA;1;8668569
TK1913NVSXPV;1;8231765
CZ69062UH296;1;11951766
WA7439NE2JKJ;1;10447221
WA4490XM1ESC;1;14716364
LU97770NGDV2;1;11790723
GD3542V63PXL;1;15150697
CZ1861NUZRB2;1;19926737
GD6033KSXID8;0;11293906
CZ5844G3QCNS;1;6587836
TK3622BP775Y;1;17979944
LU59325RMF78;1;15894390
PO8723HA2SYM;1;15622824
BI8135O4MBWL;1;10439538
KR5689HMURKF;1;5153033
LU0387YJ6MOG;1;19061403
CZ4118KWWV2U;1;12580159
WA2799Q50VDQ;1;12939434
TK6071AMLBM9;1;12363311
GD0646K9OF06;1;5960039
PO3203YYYHD9;1;11141749
LU5400628Y1W;1;17141907
BI6941H52ZAZ;1;7637485
LU7071T4L0HD;1;6628556
CZ50340WEYKO;1;12021843
PO1375NRRKO3;1;16843027
CZ8806CGM57Y;1;9301668
GD33632AM9CT;1;5704434
PO24533LANPB;1;15312843
PO2919T6AT0F;0;18306296
BI5219DBDU5J;1;14912225
PO728407EC7P;1;18264325
KR1297DQR3F9;1;14408518
TK9179JUCCK5;1;15702528
BI6751K6IWMR;1;11580973
KR39245AZ9Y6;1;19869589
GD70603RAVJN;1;6596031
CZ3193DU4S2O;1;16916662
BI5939SJORMS;1;18223966
PO43118N42RG;1;15541522
BI5170K8E0AK;1;6505310
WA9718E86PMV;1;18616117
LU1619FWL7T4;1;15997219
WA5232J6C893;1;6444717
BI8146RNU4CC;1;16311989
WA6801M8PCAX;1;7007336
CZ2007H7FX4H;0;9394608
KR6930V34ZCJ;1;10151774
BI4409Q23348;1;9257942
WA5148XLAEHJ;1;9238486
TK4399072BNK;1;7585664
CZ2879LXIRDQ;1;17623678
KR9718EU0PEM;1;8059715
CZ8717MR5WXN;1;6831507
BI7304G9KLX2;1;9780085
KR2976AVNSXG;1;5495039
WA1484K43A5W;1;11192940
GD12812YDP32;1;9283511
PO7349M7OSUK;1;14092173
BI45805Y2UJ0;1;19305272
TK0095LZF1Y2;1;15426371
PO9929FESPQ1;1;11848357
CZ9492O2WK02;1;14466978
PO0488DL1A87;1;7050479
GD5732GS82JZ;1;13738190
LU3426NF0VZ2;1;5262076
CZ4057X72FSS;0;16724117
PO2951QS3RJK;1;7654486
LU5799XVY8WD;1;12626783
LU8592XI0EI4;1;17002299
KR6331MCPTXS;1;18196886
KR8836BCIRCN;1;19342101
TK010269OPCX;1;13569232
LU8215UGW3V4;0;15470398
WA1712Y2UPA2;1;6728744
PO506723PSN7;1;16540047
KR7263SXKE8Z;1;14621343
GD1730Z3RSL5;1;13455114
GD5624KC0I3Z;1;10126052
LU1282F0NMHG;1;17507690
GD125251U6PN;1;10422585
CZ1002PYEU6B;1;15068866
KR7091WKOHOL;1;6790105
LU0758X4VFT8;1;10960285
CZ6538ML7K0H;1;9952650
PO3340WI2PN2;1;7998745
PO0548IA2E51;1;13634568
CZ175587O1EI;0;7730822
TK75005U0L2G;1;17422822
PO4799MZLQHO;1;5775528
BI76711YKB7H;1;16567957
PO1890S80FSO;0;14381230
GD3091RFCECR;1;6235916
CZ81927Z3J1N;1;10750565
GD52781K0PFT;1;17015795
TK1045JVAPUO;1;9541684
PO229635S3XT;1;17116785
CZ13134IEBGO;1;8604381
KR693443S0P3;1;5038438
KR93772RLQ6Y;0;16528547
TK5176L3O98C;1;6160270
PO9186YUZ0RU;1;13031200
BI28112YX03N;1;9498150
WA2803SQXFQ6;1;11770235
LU5310VT4IKC;0;11083940
PO9415IA5F2K;1;11056347
TK73316FGWWV;1;14360822
WA5184OS0MMB;1;7269022
PO4378TV492E;1;12505305
PO83534F2KK0;1;7997857
TK500849SW9M;0;7164405
WA9365B0PK8G;1;8839958
WA1765VP6SQJ;1;14444568
BI3472SDCL78;1;17131194
GD1778WLVA1P;0;16734217
PO16495YM20W;1;16895183
BI3009RYZR5A;0;13604046
GD26868Y49ZH;1;9699055
WA2173ZXEOLG;1;18130504
PO3222ROE4W0;1;19490382
GD8381LLBNY3;1;7679344
PO2411SKANR7;1;17063462
GD2317ZADSTO;1;18429105
BI2465YA694W;1;7521174
GD3849JUYLJL;1;6250756
BI551254PLSN;1;11291254
GD1029YYZ2YT;1;9572765
WA8986H4Y7XQ;1;12447167
TK6383YX9VMM;1;11806579
CZ0422QWPSW3;1;16019267
GD18934A03XX;1;19848513
TK7634K8VDLI;1;18086928
LU7904P24AXZ;1;13695976
CZ13990CX99C;1;9194389
BI21576HNOCN;0;6701214
WA0674PS5MY5;1;11147101
WA2561X2Y2ZA;1;17669997
GD9259V5QNX0;1;12551984
BI2159GYPX9R;1;10633270
KR2446C5GUXL;0;18983623
LU46225I7FBH;1;16625607
TK2258BR50K6;1;16860514
BI1223DXEC03;1;6285985
KR5433RTSRT1;1;8295983
WA6794GSK5DN;1;9842412
WA49442RDICN;1;8026274
CZ2008FSYPTN;1;9323245
BI43793C3P1R;1;6884209
GD6755GQEDOD;1;11921697
PO1342IMZ0IF;1;8813552
KR1326TGBCFW;1;19868932
BI2239E6YTPR;1;14901280
GD64179593MG;1;10195646
PO1867L59FZ2;0;8236572
LU95807UOQ2Z;1;6372351
CZ4651IBVP0U;1;5936784
CZ559798YIBE;1;14249206
CZ66981L5NTX;1;8976064
PO55056LOSM7;1;15456578
CZ8015S6FQ2N;1;11919332
BI9311P1H7OP;1;8595597
LU7229PGBVKU;0;7697729
GD36814I8342;1;7567709
LU7713TFGTHZ;1;8512078
GD1269IG425C;1;5069799
LU8634X89ZIK;1;15340389
PO2492X0TPMQ;1;18875820
WA1617CSW62S;1;14241078
BI805615WGXK;1;7081872
LU2754W3WE3K;1;15530258
PO1613PUZK18;1;18247667
TK54946LKJUY;1;5194355
CZ6822ZV1VVZ;1;12212181
BI4140GPR4LO;1;19252719
WA0310AJF5P0;1;17250393
TK0940ZBBI3A;1;8273382
WA2027P5XHZE;1;14006656
BI7990XPFAP8;0;17973580
GD501988ADBF;1;12120948
LU1242VIYLGL;1;6989137
WA99029SXB60;1;17624458
LU7210LP2ETU;1;12797541
KR9706VIJE4W;1;16117451
GD15760CASEK;1;11231211
WA0455RFORFH;1;18234005
BI3997RJDYT0;1;7185572
CZ2988BD4IQX;1;5478001
WA06761UDAEV;1;13968553
GD6676NA4VG3;1;5308840
KR9723DPJ7SO;1;13930597
PO8927SOGBOO;1;8834442
KR2562VQC0TC;1;7834547
PO0389L1A1V1;1;14529994
TK9465C1L6WB;1;7906883
LU7431WIS6AS;1;17666616
CZ4746WV5I5Y;1;6368916
WA3420DM1T27;1;14701190
GD416265JMKQ;0;6051823
LU8121JWNFWM;1;10140999
KR91075J6UXV;0;9916133
KR066239NQIS;0;7552145
GD4385M7D8VS;1;12554406
CZ03737H59MK;1;9992931
BI4952J884GZ;1;7281027
GD70815J8ER7;1;13293711
KR50919P0IDP;1;19650311
GD2205IUV4FL;1;9374140
PO5895M0W6RD;1;7404422
TK73517YBVG6;1;14736258
PO5346VV49EG;1;6463147
GD5873GEXRIN;1;8569919
TK54856HPHAL;1;18817444
TK8986D0NGU5;1;6335413
GD1292TY4PFQ;1;13651814
KR41271NYGWB;1;15111474
LU7035VZIKGX;1;12827201
CZ0514CJ6MBG;1;19394010
WA2585IJ87R5;1;5349474
BI6680G04E20;1;9342672
KR8205EDWDKU;1;5982969
LU0132XAS8DG;1;5640570
GD0337SRPTJT;1;12849691
PO9141GFUFBH;1;19694402
GD01496WDG9S;1;8672110
GD9205RPVTZ3;1;12652680
TK4847LBATCG;1;9172677
KR8046KTN7UK;1;15338536
CZ7252JH8BD9;1;13315365
TK62915S7IZI;1;18625900
WA4508TD7W1K;1;18133822
WA77481SO4J4;1;5072775
