Id;Longitude;Latitude;In_Use;Capacity;Name
6810;20.495434;49.893421;1;17;s17x6810
6811;17.629899;51.555769;1;25;s25x6811
6812;22.111819;50.496815;1;12;s12x6812
6813;16.531127;51.872609;0;20;s20x6813
6814;20.703564;53.738695;1;29;s29x6814
6815;23.010366;49.498702;1;28;s28x6815
6816;19.872092;54.246472;1;30;s30x6816
6817;20.243116;54.099992;1;18;s18x6817
6818;16.236161;49.927756;0;28;s28x6818
6819;20.457176;51.509922;0;21;s21x6819
6820;17.980198;49.432128;0;28;s28x6820
6821;23.660021;51.884303;1;17;s17x6821
6822;16.568985;53.671228;1;20;s20x6822
6823;14.455572;54.32943;1;6;s6x6823
6824;19.396155;49.200894;1;21;s21x6824
6825;19.456108;51.611615;1;5;s5x6825
6826;23.17884;49.31421;1;11;s11x6826
6827;18.630468;53.769535;1;9;s9x6827
6828;14.27799;52.912537;1;6;s6x6828
6829;19.058208;54.027194;0;26;s26x6829
6830;18.365615;49.454834;1;17;s17x6830
6831;15.260715;52.283323;1;27;s27x6831
6832;21.383767;53.143774;1;17;s17x6832
6833;17.377853;51.741456;1;11;s11x6833
6834;14.393152;50.560221;1;28;s28x6834
6835;17.641844;49.618784;1;8;s8x6835
6836;17.143761;50.633211;1;27;s27x6836
6837;17.688312;52.154003;1;20;s20x6837
6838;19.656824;54.713195;1;8;s8x6838
6839;16.027922;54.35282;1;13;s13x6839
6840;21.595322;52.298421;1;29;s29x6840
6841;22.450583;51.286771;1;9;s9x6841
6842;20.386393;53.923085;1;21;s21x6842
6843;15.653671;53.050298;1;8;s8x6843
6844;15.689449;49.582369;0;7;s7x6844
6845;22.269704;52.059679;0;9;s9x6845
6846;23.796836;53.180404;1;8;s8x6846
6847;18.170467;52.108533;1;21;s21x6847
6848;16.852529;51.70016;1;19;s19x6848
6849;19.15697;51.96957;1;29;s29x6849
6850;24.092128;52.194421;1;10;s10x6850
6851;18.058362;53.179101;0;27;s27x6851
6852;21.345188;52.933466;1;5;s5x6852
6853;18.493243;53.325987;1;13;s13x6853
6854;16.03894;50.793888;1;29;s29x6854
6855;23.24296;49.647029;1;16;s16x6855
6856;18.499467;54.102731;1;23;s23x6856
6857;17.270751;52.920618;1;11;s11x6857
6858;24.034223;49.624848;0;7;s7x6858
6859;18.398999;53.916652;1;9;s9x6859
6860;22.584395;52.256191;1;6;s6x6860
6861;18.318534;52.976305;1;22;s22x6861
6862;19.928148;52.263667;1;25;s25x6862
6863;19.134085;54.47667;1;8;s8x6863
6864;17.260305;52.212328;1;12;s12x6864
6865;22.145389;49.601278;1;27;s27x6865
6866;15.88577;52.537153;1;28;s28x6866
6867;18.526307;50.94677;1;18;s18x6867
6868;18.366786;50.050921;1;17;s17x6868
6869;14.190346;49.413854;1;11;s11x6869
6870;19.806009;49.658803;0;8;s8x6870
6871;21.148853;50.165432;1;11;s11x6871
6872;18.923862;51.774948;1;27;s27x6872
6873;22.452712;53.262839;0;12;s12x6873
6874;20.182284;53.414651;1;26;s26x6874
6875;19.820893;54.736332;1;15;s15x6875
6876;14.856705;53.801991;1;11;s11x6876
6877;15.806391;52.201738;1;21;s21x6877
6878;22.06966;50.085547;1;20;s20x6878
6879;20.327834;54.511093;1;16;s16x6879
6880;23.242479;53.089718;1;26;s26x6880
6881;17.892107;50.939835;1;13;s13x6881
6882;17.351063;54.223538;1;30;s30x6882
6883;18.064199;52.622958;1;22;s22x6883
6884;21.835316;49.991794;1;10;s10x6884
6885;19.951015;51.252587;1;16;s16x6885
6886;15.248635;50.346342;1;23;s23x6886
6887;16.250967;52.311854;1;23;s23x6887
6888;15.133623;54.550927;1;17;s17x6888
6889;17.948543;51.792196;1;22;s22x6889
6890;14.954082;51.928254;1;28;s28x6890
6891;22.048907;54.629723;1;10;s10x6891
6892;18.840259;50.223402;1;19;s19x6892
6893;19.720269;53.459939;1;6;s6x6893
6894;20.853937;49.314266;1;6;s6x6894
6895;19.494013;50.574183;1;22;s22x6895
6896;23.905871;51.044781;1;29;s29x6896
6897;23.561152;54.420171;1;26;s26x6897
6898;18.411887;53.4154;0;7;s7x6898
6899;21.099374;53.359979;1;9;s9x6899
6900;16.248232;54.573972;1;18;s18x6900
6901;16.703746;52.977928;1;12;s12x6901
6902;19.240814;50.008537;1;22;s22x6902
6903;20.675305;50.287728;1;22;s22x6903
6904;18.427918;53.776006;1;9;s9x6904
6905;18.150197;52.131265;0;11;s11x6905
6906;23.200655;53.519382;1;15;s15x6906
6907;16.089837;50.646823;1;18;s18x6907
6908;16.303294;52.157611;0;21;s21x6908
6909;19.790442;53.934208;1;5;s5x6909
6910;17.120764;51.032562;0;22;s22x6910
6911;15.088609;49.837363;1;20;s20x6911
6912;21.387909;53.576062;1;7;s7x6912
6913;14.659342;51.857027;0;25;s25x6913
6914;14.36679;52.090665;1;19;s19x6914
6915;18.786773;52.435505;1;17;s17x6915
6916;21.413755;49.769461;1;11;s11x6916
6917;18.156992;53.896924;1;19;s19x6917
6918;20.591888;49.173229;1;16;s16x6918
6919;19.281125;51.992031;1;29;s29x6919
6920;22.548475;52.033368;1;18;s18x6920
6921;20.622786;54.457932;1;9;s9x6921
6922;16.842796;51.786265;1;7;s7x6922
6923;23.218005;51.316419;0;20;s20x6923
6924;15.47333;51.168947;1;29;s29x6924
6925;17.271599;51.500092;1;5;s5x6925
6926;22.42176;49.708317;1;23;s23x6926
6927;15.324058;49.78223;1;13;s13x6927
6928;22.486882;52.273822;1;5;s5x6928
6929;17.916725;54.036135;1;16;s16x6929
6930;17.599235;52.485539;1;27;s27x6930
6931;15.611823;54.390604;0;25;s25x6931
6932;20.366539;54.328499;1;25;s25x6932
6933;22.15226;52.505624;1;22;s22x6933
6934;14.629451;52.647012;1;20;s20x6934
6935;19.2514;52.481014;1;20;s20x6935
6936;15.684219;54.064082;1;26;s26x6936
6937;20.083348;53.344261;1;18;s18x6937
6938;14.428709;50.258309;1;10;s10x6938
6939;18.969288;54.401769;1;12;s12x6939
6940;21.868222;50.363388;1;7;s7x6940
6941;16.511181;50.900988;1;24;s24x6941
6942;15.101685;49.21056;1;29;s29x6942
6943;21.609658;50.812642;1;12;s12x6943
6944;18.615135;51.148322;1;11;s11x6944
6945;24.087232;53.325172;0;5;s5x6945
6946;22.824478;51.235945;1;27;s27x6946
6947;23.402226;52.925633;1;18;s18x6947
6948;14.527128;51.245556;0;19;s19x6948
6949;14.744224;49.042776;0;19;s19x6949
6950;15.599634;50.118613;1;15;s15x6950
6951;19.412878;53.914076;0;22;s22x6951
6952;19.374997;50.974916;1;5;s5x6952
6953;16.937153;52.936664;0;8;s8x6953
6954;17.180037;50.228194;1;13;s13x6954
6955;18.872028;54.171613;1;17;s17x6955
6956;15.961291;51.306142;1;8;s8x6956
6957;18.97838;51.360494;1;6;s6x6957
6958;21.213202;51.471079;1;16;s16x6958
6959;16.124056;54.061594;1;21;s21x6959
6960;24.031398;52.491607;1;9;s9x6960
6961;15.024534;50.964062;1;24;s24x6961
6962;17.633695;50.323008;1;19;s19x6962
6963;14.39496;49.712194;1;9;s9x6963
6964;22.252617;52.510337;1;25;s25x6964
6965;15.718774;50.79029;1;29;s29x6965
6966;23.963474;52.807253;1;30;s30x6966
6967;14.646611;49.001326;1;9;s9x6967
6968;22.129128;52.974878;1;14;s14x6968
6969;19.849887;51.478148;1;29;s29x6969
6970;17.884861;49.521365;1;25;s25x6970
6971;22.765185;50.237018;1;24;s24x6971
6972;22.318552;50.262384;1;14;s14x6972
6973;23.452162;53.603181;1;20;s20x6973
6974;15.372048;53.831927;1;12;s12x6974
6975;22.214777;51.444873;1;23;s23x6975
6976;17.537374;51.52237;1;28;s28x6976
6977;14.694542;49.204382;1;23;s23x6977
6978;19.050734;50.345824;1;26;s26x6978
6979;17.968509;54.418029;1;15;s15x6979
6980;21.230863;54.713759;1;14;s14x6980
6981;22.367934;52.834859;1;21;s21x6981
6982;21.589015;49.624266;1;23;s23x6982
6983;16.16958;51.046045;1;27;s27x6983
6984;22.66492;50.119999;1;11;s11x6984
6985;17.670076;50.309861;1;30;s30x6985
6986;15.208274;53.690685;0;25;s25x6986
6987;22.665791;51.594411;1;26;s26x6987
6988;19.197099;52.87406;1;14;s14x6988
6989;16.074299;54.590021;1;15;s15x6989
6990;18.431737;52.105713;0;9;s9x6990
6991;15.570341;53.450964;1;27;s27x6991
6992;17.230281;53.282505;1;24;s24x6992
6993;16.113069;50.067865;0;21;s21x6993
6994;20.553861;54.17993;1;10;s10x6994
6995;22.921371;52.843928;1;12;s12x6995
6996;22.859753;51.64834;1;12;s12x6996
6997;17.222168;54.725118;0;25;s25x6997
6998;17.460751;51.104808;1;22;s22x6998
6999;19.028391;54.753749;1;30;s30x6999
7000;24.034067;50.440544;1;16;s16x7000
7001;21.4195;50.505068;1;9;s9x7001
7002;20.324763;51.273205;1;16;s16x7002
7003;20.399783;52.03448;1;19;s19x7003
7004;21.536877;52.272639;1;11;s11x7004
7005;23.018779;49.726686;1;29;s29x7005
7006;16.205846;50.211887;0;27;s27x7006
7007;14.908605;54.748707;1;20;s20x7007
7008;16.621955;54.045391;1;18;s18x7008
7009;23.452031;50.67717;1;10;s10x7009
7010;21.64239;52.855317;1;8;s8x7010
7011;17.989718;49.604548;1;20;s20x7011
7012;20.179145;53.034027;1;21;s21x7012
7013;21.135057;51.950277;1;12;s12x7013
7014;23.681898;49.884411;1;7;s7x7014
7015;18.790242;52.146575;1;29;s29x7015
7016;16.03605;52.266365;1;26;s26x7016
7017;20.869868;54.268596;1;15;s15x7017
7018;20.403993;54.36278;1;12;s12x7018
7019;20.565431;54.291306;1;20;s20x7019
7020;14.661624;54.428203;1;30;s30x7020
7021;17.981205;52.903381;1;30;s30x7021
7022;17.688308;50.856718;1;28;s28x7022
7023;17.495009;54.707608;1;16;s16x7023
7024;23.200914;49.665726;1;14;s14x7024
7025;21.884149;49.250973;1;24;s24x7025
7026;14.411184;54.393908;1;18;s18x7026
7027;23.522497;51.1696;1;15;s15x7027
7028;21.065052;53.983361;1;9;s9x7028
7029;17.502466;51.423252;1;23;s23x7029
7030;22.883165;53.673993;1;13;s13x7030
7031;20.940368;53.303543;1;13;s13x7031
7032;20.502911;52.107819;1;6;s6x7032
7033;15.311731;49.724677;1;22;s22x7033
7034;21.279849;52.895248;1;20;s20x7034
7035;22.379912;54.223811;1;10;s10x7035
7036;17.081575;50.997787;1;22;s22x7036
7037;16.011593;49.022394;1;28;s28x7037
7038;16.888765;52.773238;1;24;s24x7038
7039;18.346778;49.614917;1;25;s25x7039
7040;21.212032;51.885091;1;23;s23x7040
7041;18.726052;51.85493;1;29;s29x7041
7042;16.134873;52.894387;1;19;s19x7042
7043;22.099305;54.123956;0;17;s17x7043
7044;15.71419;53.610964;1;21;s21x7044
7045;18.482128;51.366093;1;19;s19x7045
7046;19.337861;49.750851;1;5;s5x7046
7047;23.671251;52.443456;0;5;s5x7047
7048;21.305067;51.720729;0;16;s16x7048
7049;22.154949;53.722806;1;28;s28x7049
7050;17.773005;52.505425;1;14;s14x7050
7051;16.744638;53.358507;1;27;s27x7051
7052;19.826793;50.822978;1;25;s25x7052
7053;24.03914;49.198849;1;14;s14x7053
7054;22.522363;52.734227;1;24;s24x7054
7055;19.27094;51.507652;1;11;s11x7055
7056;21.763134;50.470307;1;7;s7x7056
7057;17.307937;49.782704;1;14;s14x7057
7058;20.813836;54.393173;1;12;s12x7058
7059;23.041951;49.929243;1;14;s14x7059
7060;16.059047;53.946126;1;14;s14x7060
7061;20.24317;53.594282;1;29;s29x7061
7062;17.553887;50.548564;1;17;s17x7062
7063;19.278982;50.438125;1;20;s20x7063
7064;18.874209;53.430627;1;11;s11x7064
7065;23.813005;52.142153;1;29;s29x7065
7066;22.87468;53.120909;1;29;s29x7066
7067;18.685114;49.966754;1;24;s24x7067
7068;15.60046;51.3836;1;29;s29x7068
7069;15.937196;50.491119;1;11;s11x7069
7070;18.640058;52.612216;1;13;s13x7070
7071;19.014952;49.744023;0;12;s12x7071
7072;19.743548;52.922133;1;27;s27x7072
7073;21.236491;54.290786;1;22;s22x7073
7074;18.512968;53.02276;1;11;s11x7074
7075;18.14848;52.280334;0;16;s16x7075
7076;21.964728;52.008803;1;21;s21x7076
7077;15.731157;49.337346;1;10;s10x7077
7078;21.052291;53.945145;1;17;s17x7078
7079;18.208673;53.980865;1;28;s28x7079
7080;23.355115;53.837301;0;12;s12x7080
7081;18.623577;53.258759;1;9;s9x7081
7082;20.643414;51.284596;1;23;s23x7082
7083;15.642146;52.90486;1;22;s22x7083
7084;15.3436;49.749055;0;9;s9x7084
7085;24.098698;51.831486;0;11;s11x7085
7086;23.883011;49.567017;1;11;s11x7086
7087;21.636727;52.463604;1;28;s28x7087
7088;17.574975;53.358958;1;18;s18x7088
7089;19.489522;53.109931;1;13;s13x7089
7090;17.306225;54.401121;1;21;s21x7090
7091;17.654712;51.64071;1;19;s19x7091
7092;19.773606;53.523326;1;9;s9x7092
7093;16.976107;53.574637;1;25;s25x7093
7094;15.489512;49.198332;1;15;s15x7094
7095;22.241956;51.363209;1;9;s9x7095
7096;18.525618;51.251472;1;26;s26x7096
7097;16.525585;49.114596;0;30;s30x7097
7098;22.83533;51.108454;1;5;s5x7098
7099;15.855532;50.726524;1;9;s9x7099
7100;21.358978;51.158566;1;10;s10x7100
7101;14.809761;54.580673;1;21;s21x7101
7102;15.216186;54.491628;1;13;s13x7102
7103;14.604109;51.948377;1;27;s27x7103
7104;24.089877;49.883638;1;30;s30x7104
7105;19.007074;52.291057;0;13;s13x7105
7106;21.87578;51.395047;1;22;s22x7106
7107;18.492767;53.008564;0;7;s7x7107
7108;20.722538;52.462705;0;24;s24x7108
7109;20.818134;49.967734;0;16;s16x7109
7110;21.032923;50.836032;0;21;s21x7110
7111;21.140649;49.814097;1;22;s22x7111
7112;15.672927;50.799228;1;21;s21x7112
7113;14.75628;52.9589;1;18;s18x7113
7114;22.23189;51.287642;1;7;s7x7114
7115;15.99537;51.555522;1;19;s19x7115
7116;22.00358;54.065951;1;22;s22x7116
7117;23.817321;51.213301;1;6;s6x7117
7118;17.828915;52.538007;1;28;s28x7118
7119;14.24577;53.289266;1;18;s18x7119
7120;23.742488;51.977088;1;18;s18x7120
7121;16.621011;51.8242;1;30;s30x7121
7122;23.743218;51.7292;1;27;s27x7122
7123;20.784764;49.013664;1;30;s30x7123
7124;23.140108;50.055782;1;9;s9x7124
7125;19.48192;52.423463;1;14;s14x7125
7126;18.154902;52.541296;1;15;s15x7126
7127;18.824704;49.174993;1;18;s18x7127
7128;19.380946;53.939486;1;28;s28x7128
7129;16.656373;50.071186;1;20;s20x7129
7130;15.154572;50.348094;0;27;s27x7130
7131;18.479191;54.151972;1;19;s19x7131
7132;22.81083;54.09233;1;17;s17x7132
7133;23.550527;49.976176;1;21;s21x7133
7134;19.654932;53.876239;1;15;s15x7134
7135;19.514953;52.485119;1;14;s14x7135
7136;15.967233;53.973297;1;16;s16x7136
7137;16.587831;54.150368;1;6;s6x7137
7138;22.44674;49.728883;1;19;s19x7138
7139;22.049808;50.335274;1;26;s26x7139
7140;23.609949;52.441716;1;24;s24x7140
7141;21.231888;49.215675;1;8;s8x7141
7142;20.017585;53.149385;1;16;s16x7142
7143;17.408445;54.682484;1;9;s9x7143
7144;17.257114;52.708305;1;27;s27x7144
7145;20.578988;53.365975;1;13;s13x7145
7146;15.602968;52.838152;0;7;s7x7146
7147;23.24067;50.549915;0;5;s5x7147
7148;14.164053;52.573066;1;25;s25x7148
7149;21.499666;54.24672;1;18;s18x7149
7150;18.6426;49.545375;1;5;s5x7150
7151;19.465489;49.76494;1;7;s7x7151
7152;23.954426;52.093748;1;21;s21x7152
7153;21.359396;51.6672;1;27;s27x7153
7154;23.641038;49.877075;1;26;s26x7154
7155;19.754296;52.017559;1;23;s23x7155
7156;16.117119;53.372838;1;10;s10x7156
7157;15.58113;53.339259;1;23;s23x7157
7158;20.514177;54.00056;0;9;s9x7158
7159;18.37743;50.896813;0;30;s30x7159
7160;19.660921;49.837958;1;16;s16x7160
7161;19.031439;52.697038;1;30;s30x7161
7162;22.167925;49.888584;1;12;s12x7162
7163;14.172312;53.026695;1;17;s17x7163
7164;18.659958;54.240972;1;26;s26x7164
7165;20.168033;49.82743;1;8;s8x7165
7166;19.853063;54.739178;1;16;s16x7166
7167;23.345805;50.102485;1;8;s8x7167
7168;20.498132;54.338512;1;22;s22x7168
7169;20.60787;53.057427;1;28;s28x7169
7170;19.83628;53.735639;0;12;s12x7170
7171;17.213405;51.245345;1;29;s29x7171
7172;18.607948;53.790386;1;23;s23x7172
7173;23.733684;53.137545;1;5;s5x7173
7174;20.388762;49.489996;1;23;s23x7174
7175;14.714964;54.495991;1;27;s27x7175
7176;14.589256;51.177048;1;5;s5x7176
7177;23.312309;53.690467;1;21;s21x7177
7178;21.454842;52.160882;1;24;s24x7178
7179;19.512265;50.637792;0;13;s13x7179
7180;21.213305;54.187462;1;14;s14x7180
7181;15.91234;51.656579;1;17;s17x7181
7182;21.050732;54.540177;1;16;s16x7182
7183;14.80686;54.017163;1;25;s25x7183
7184;16.537339;53.061101;0;29;s29x7184
7185;15.036612;50.69186;1;22;s22x7185
7186;14.356477;54.535621;1;12;s12x7186
7187;17.130586;50.617111;1;11;s11x7187
7188;16.110744;50.004361;1;8;s8x7188
7189;20.962237;50.501055;1;18;s18x7189
7190;17.313475;54.576676;1;10;s10x7190
7191;17.201993;50.845946;1;9;s9x7191
7192;18.595629;53.504435;1;17;s17x7192
7193;17.629514;53.713982;1;10;s10x7193
7194;19.945874;50.496883;1;17;s17x7194
7195;14.651441;51.051314;1;8;s8x7195
7196;16.764372;51.164869;1;12;s12x7196
7197;19.036511;49.858686;1;23;s23x7197
7198;21.099579;53.683178;1;17;s17x7198
7199;20.948226;54.727546;1;13;s13x7199
7200;23.45346;51.188406;1;15;s15x7200
7201;23.748497;49.327712;1;22;s22x7201
7202;16.30814;50.685228;1;12;s12x7202
7203;18.790868;49.204936;1;6;s6x7203
7204;15.040949;50.416752;1;12;s12x7204
7205;22.607235;51.035638;1;7;s7x7205
7206;15.429268;49.283742;1;20;s20x7206
7207;20.288981;50.763942;1;20;s20x7207
7208;21.19713;53.201811;1;8;s8x7208
7209;20.719044;52.056617;1;15;s15x7209
7210;21.485387;52.019977;0;21;s21x7210
7211;20.338256;49.460861;0;25;s25x7211
7212;17.214365;50.981553;1;29;s29x7212
7213;15.718651;52.579379;1;17;s17x7213
7214;17.960191;49.38664;1;27;s27x7214
7215;21.522517;52.288918;1;19;s19x7215
7216;16.118482;54.145235;1;9;s9x7216
7217;18.601113;54.310652;1;20;s20x7217
7218;15.991294;53.618954;1;21;s21x7218
7219;23.686063;50.372614;1;17;s17x7219
7220;15.565779;51.330363;0;6;s6x7220
7221;19.503425;49.015467;1;8;s8x7221
7222;24.022052;51.995109;1;28;s28x7222
7223;20.90448;51.223543;1;27;s27x7223
7224;21.874765;51.132625;1;6;s6x7224
7225;20.832316;49.145404;1;22;s22x7225
7226;17.44789;51.887907;1;16;s16x7226
7227;17.906433;54.266421;1;9;s9x7227
7228;19.496863;53.413404;1;26;s26x7228
7229;23.230143;54.309846;1;28;s28x7229
7230;21.73258;50.645299;1;24;s24x7230
7231;18.239148;49.000047;1;28;s28x7231
7232;23.184109;53.668203;0;22;s22x7232
7233;18.613862;49.513064;1;20;s20x7233
7234;15.393719;49.637862;0;14;s14x7234
7235;21.258636;49.955592;1;21;s21x7235
7236;16.358451;54.256196;1;25;s25x7236
7237;14.254091;50.299021;1;28;s28x7237
7238;16.977127;51.261515;1;28;s28x7238
7239;16.068981;50.29367;0;27;s27x7239
7240;21.309134;52.705247;1;30;s30x7240
7241;22.93581;52.41857;1;28;s28x7241
7242;19.374842;54.137757;1;15;s15x7242
7243;19.068781;49.499523;1;17;s17x7243
7244;20.222026;50.896598;1;13;s13x7244
7245;17.971354;54.419991;1;28;s28x7245
7246;19.808394;49.451166;1;19;s19x7246
7247;14.975756;50.166507;1;5;s5x7247
7248;17.092622;53.992446;1;19;s19x7248
7249;17.776448;53.742199;1;21;s21x7249
7250;16.281996;52.041066;1;11;s11x7250
7251;17.275513;52.272318;1;5;s5x7251
7252;23.930094;49.951268;1;9;s9x7252
7253;22.224169;49.601804;1;24;s24x7253
7254;15.986651;50.736381;1;14;s14x7254
7255;21.433215;50.980055;1;17;s17x7255
7256;22.100731;52.812214;1;17;s17x7256
7257;15.550719;50.614776;1;7;s7x7257
7258;19.198109;49.033114;1;15;s15x7258
7259;18.664044;49.643129;1;27;s27x7259
7260;17.785516;53.095642;1;15;s15x7260
7261;20.312762;54.057351;1;14;s14x7261
7262;17.990304;53.215388;1;26;s26x7262
7263;21.332071;53.194151;1;13;s13x7263
7264;17.219994;51.108095;1;6;s6x7264
7265;20.010412;53.353367;0;13;s13x7265
7266;18.980304;53.880529;1;26;s26x7266
7267;24.070047;53.08825;1;18;s18x7267
7268;19.788587;52.955532;1;19;s19x7268
7269;23.144632;52.352064;1;26;s26x7269
7270;17.789493;52.041651;1;7;s7x7270
7271;15.361754;53.276339;1;8;s8x7271
7272;14.711456;52.442286;1;7;s7x7272
7273;18.07289;49.049552;1;5;s5x7273
7274;17.882588;52.464025;1;7;s7x7274
7275;22.864579;50.598433;1;25;s25x7275
7276;17.544668;53.752391;1;20;s20x7276
7277;14.268721;49.237876;1;15;s15x7277
7278;21.309338;53.180787;1;9;s9x7278
7279;16.756078;49.745525;1;18;s18x7279
7280;14.774722;52.485925;1;14;s14x7280
7281;22.978202;52.067101;1;23;s23x7281
7282;20.742161;49.800361;1;20;s20x7282
7283;14.301046;50.900578;1;7;s7x7283
7284;15.578356;49.027022;1;5;s5x7284
7285;19.088351;51.899373;1;6;s6x7285
7286;23.600564;52.864406;1;18;s18x7286
7287;21.95216;49.526124;1;16;s16x7287
7288;23.913358;50.840795;1;24;s24x7288
7289;18.058478;54.54727;1;6;s6x7289
7290;15.597995;51.13147;1;5;s5x7290
7291;23.721325;53.968119;1;21;s21x7291
7292;21.5223;52.825374;1;29;s29x7292
7293;17.587459;50.320804;1;12;s12x7293
7294;16.664908;50.582761;1;9;s9x7294
7295;14.519534;54.70434;1;13;s13x7295
7296;18.207026;54.485141;1;28;s28x7296
7297;16.291996;52.186797;1;8;s8x7297
7298;21.969117;53.185156;1;20;s20x7298
7299;18.350304;53.953594;1;26;s26x7299
7300;23.33274;49.051825;1;25;s25x7300
7301;21.690178;50.342278;1;26;s26x7301
7302;21.234221;53.946519;1;19;s19x7302
7303;23.029124;52.78707;1;25;s25x7303
7304;17.14127;52.560745;1;16;s16x7304
7305;20.745669;54.303072;1;17;s17x7305
7306;19.701131;52.833808;1;16;s16x7306
7307;14.968287;53.914152;1;17;s17x7307
7308;17.177322;54.364784;1;25;s25x7308
7309;14.687066;50.928034;1;29;s29x7309
7310;22.086168;50.69503;0;24;s24x7310
7311;19.37677;54.082323;1;7;s7x7311
7312;17.364035;53.815693;0;25;s25x7312
7313;15.497227;51.75955;0;16;s16x7313
7314;18.64076;54.389031;1;11;s11x7314
7315;21.605082;53.747468;0;14;s14x7315
7316;24.045429;54.619752;1;13;s13x7316
7317;22.440854;50.681257;1;18;s18x7317
7318;15.255291;53.701345;1;27;s27x7318
7319;21.628842;53.559424;1;27;s27x7319
7320;14.746088;54.668047;1;23;s23x7320
7321;14.186263;51.466194;1;5;s5x7321
7322;21.345199;53.20898;1;10;s10x7322
7323;18.843795;51.581908;1;23;s23x7323
7324;14.375558;49.553673;1;12;s12x7324
7325;15.017682;54.284227;1;29;s29x7325
7326;19.882976;51.05787;1;30;s30x7326
7327;14.382547;50.518667;1;20;s20x7327
7328;23.790304;51.599314;1;7;s7x7328
7329;23.106431;51.078251;1;14;s14x7329
7330;15.813849;50.667958;1;20;s20x7330
7331;19.888794;52.018206;1;18;s18x7331
7332;16.009366;51.048107;1;19;s19x7332
7333;14.885587;50.008104;1;15;s15x7333
7334;17.64013;52.755279;1;14;s14x7334
7335;22.529819;51.871171;1;26;s26x7335
7336;18.358457;51.031598;0;5;s5x7336
7337;23.795095;50.084672;1;19;s19x7337
7338;14.199297;51.165736;1;10;s10x7338
7339;18.571133;53.501011;1;24;s24x7339
7340;20.74016;50.091366;1;21;s21x7340
7341;15.331513;50.541803;1;11;s11x7341
7342;23.346272;54.569149;1;25;s25x7342
7343;20.204258;50.941262;1;26;s26x7343
7344;16.455603;54.673049;0;11;s11x7344
7345;18.350534;49.771573;1;21;s21x7345
